1 15731ab18fb548d3ba600766c3462d5f   001 0000042395734 0000002301201 0000040094533
2450b3162935d45e6b18bab93e92309060000005612197     2
2f477f62d744a4c7a8d930bbf0268f5ff0000002003007     1
2bf82f974673d4310baf04df861f330a80000002713278     1
2db3405f5166d433286201c68807f58910000002148330     1
2030b831fdce748d4b364e8f0edea66790000009410549     1
3a453acd1388a4992b0bf50491697085e0000000223528   0
3ec3a9df735bd402eb2acef8567ee43960000000319067   1
368de218b02c3425f868f16b79ffc59d80000000652856   2
3d95e922312aa4f39b99e78933b9a610c0000000226795   3
3da6d6b49cbca48bb95d0a07ee5ddf9ab0000000567430   4
4               20220417055bb9fb811946438756cfcca20c3e32
1db04a00d3dc4499386e851fe197d79a7   000000020980308500000027376300000207065455
295a26ebf13694a9fb9f9c65d6ce4175c0000006908688     2
21e67c9e4c75844bd940be96f353e55d70000005559444     2
23bfaaa605d4040e0ba79e73c099f37c60000005896487     2
25c817eaa9cdf44eea2e7b1cc7686f4bf0000005717751     1
2dbe6bf0a4b86497796f981397c9d1d770000003963387     1
2555c7ac531af4d31b3f99f05f6bb02ff0000004746653     1
26e054eb314c1418e9e53582e6b1f854d0000008848630     1
23527b5acf7694eba89c0db4064ac0cb20000003561716     2
202e2fbb14e9b42f3892de988aed4f0620000004229829     1
245da829dd8224abd8effd5a1f483532a0000001903468     2
2d64a5b1c76934210ae54eb92c8cd84450000000948161     1
2337bf8ceb4e44e6192411912bba178730000000402940     1
29df203f6312140e2afd922c41969c7470000006392173     1
24b11dfbbbc39417eb8708e81084a34f00000004167035     1
2e04efb3b288a4efbb9ffe9a39d80c0f80000009835348     2
2e0749ca094344b78945ae614b71f5a380000003512693     2
2a0a7fba773cc42c5a82430bfe9e6837c0000006446376     2
2b69843ebccb546c6aee601f6855ecd590000005768817     1
23ffdc349fb4049baba9e15bc892dd9470000000755027     1
237070f207b194311bc8fafe70cfd77660000007536241     1
2fd4ae46f179e491393e60c271907012c0000007410229     1
24ee89d907df1446b9ffed9d2303317280000007418897     1
2496b7082982e427c820eeb00fb2dbac50000003595356     2
25ab330d3d54140ad89c02330f74d0ce40000005809359     1
2f4c41226f90a47b9b35c09ef676920b00000002968359     1
2678044e763b5459eae433c5cf434f4990000005025746     1
2a8c03bf91ab343c88cc186191f9866990000003154190     2
26e0060728f754a43b309bc521f1118d70000003815253     2
2401e6288725247beb4ad3543e42d847c0000003976149     2
25fbc8f1be43d4f29ac7be388b162a3710000007636654     2
27e5dfe8d58ee48c2b38a1744d47a523b0000000663236     2
2f83b646175c44935a3c6af4e419504de0000009472854     1
2ff785523fc1a494ba23d7158a4459c030000002896112     1
2d2063ba9e0784f2eb1ad3a43ddbdbd630000004985957     2
29aa13f3ba8174145a149f85e2ef44f0c0000006068075     2
2f0e6013e081548f382576d0eedaecae50000000359162     1
2e6e1cbaf6a0446eda240d4445059bfe40000002718505     2
24b8b50e9f8b24be18316c9ecc704f5d50000006934748     2
2c15bbd7a66604d9797b66b6c450dfd9e0000001973470     1
25dd9ac03d07e4921a898b12022d8add40000000174350     1
2244f23afd7ca4fec8dceaa96a7780d300000004399257     2
23ac82d272ef94b739fb5924313fd31080000000469422     1
258a7ad93a11342c69a71f5b45d7691440000006881100     2
29f1e6f79bb5045368f18965fcf5366850000009558872     2
2fd611973806a4398b29002374b3adef00000005033174     2
2506ffd4051064320805af24a568587cd0000004088998     2
2225bf2660e70497c863d53a5c29fe7230000009328679     2
256908d8536ae4b0dbb4b5a0f699a545a0000005315276     1
265bc6585be7f44b5a87bc8c4f9f6a3fa0000008342475     2
2a3bb1252674b4d0b92c35b14f9bc7ea90000008780112     1
21d1acb469d434823b2a608f584821ee20000006436341     2
2e299eabcd67b4d74bd6fe3f2ccd8227a0000005604609     2
25d42e84d2869408dba83a86bf67403030000009999365     2
260c4f3a81e05412394f0775c85ae84430000002196011     2
2918422efbac94c61a2e19201fc65c43e0000009728066     1
2d9fd6fe3e4bb448a8c933789d06b4a4b0000009374440     2
2b45ac46b74ce45bca05ec1246c87fdaa0000007049869     1
22265f174f584483c96b9d6b9a10652cb0000003402737     2
2480e3447c25142a1ab09736d8b035dfd0000009650315     1
26b4a835c134c4f4a92c6f6b83fcd7e8f0000003445864     2
24186a6b7c3494bb294fa426e29760c3a0000008196626     2
2daaa7486b6b54fd69ccd69fb693aaa4c0000005584881     1
212c374c658474254b44671580bf64a390000002307445     2
26ba4bc8b428e48eaa2107d0f4dc4e4510000005636204     1
24e21769b0fbf4f70b556308903cac67a0000002576316     2
2c0a533e73c084b32b23e1908ef65725f0000007661545     1
2c276b3490f5b4d30905d93f87f1943b30000008296529     1
2114e918ef4cb4fae81a2c0cf4ecbf8e80000004638549     2
2b758a53c77ce4be8b0563e926dd11eb30000001805937     2
2354e13714962486e87455095ba28187b0000008738661     2
2468eeab8321f4b76bdd6ee15a6f5bbf40000000684419     1
200e662c670174f75a6726612e421ffc40000006426083     2
21e853560aa1641dba3d007500ddeea4b0000002686596     1
2a6927e15c4b54b818261b2fae8b4ae700000007982058     2
24f726fd374214f9db30d4c0fc0e3bcf10000000521735     2
2eb6644f4a22844d8b8cd728fcee38a210000003234807     2
258f7d22a20f54e42bb24ad02a8d882170000001650729     1
26f44dad216a04715ba819e5647fbee880000000469614     2
269211dde04e7426694ac30882bc5967f0000004469191     1
2131b91fe5ff14c6aa188d671b9351e310000000290875     1
2e230145ac3fa4862bcd8f4bf3e564c590000002215908     1
2309b777a82fa48fb806d23217a60cd470000005976777     2
22632d49b17464c37b674aeb0519805770000005344605     1
2c7a5d65462894f2cbcb3bd18b3ad19c60000005065810     1
2c5570274a8a1462da39fcbee55f0bc9d0000007723483     1
2130a611a562f4a80aef9ac4aa4fe4b960000009910208     2
27b3ac6f46fe841e9aa3340b29b39888e0000005398992     1
2dd599561e29e46e2b8aed63ddd88d5240000000766946     1
275fa9fe265e34c458abac26244a4f5580000004037393     1
2830c9327536b4548ad30f0a8f696aca30000002706059     2
24547e19414eb44d58027eddde0bae81b0000004310737     1
252d5a2496797444e9d7ddd91577943070000000200223     2
2697d84d9569b4b48a1ca677500663ffd0000001939230     2
348fb01ba4ab04e6db897bab9c98fee9a0000000528225   0
33fed44861c8e4729ac92db4ea611ab900000000687347   1
37a341b8784b446aa8118949d9b0a7a5c0000000666657   2
30d7fd8bb9aa64b61bf5d502520a4d7fb0000000182086   3
3ce39465a064a4dec944d21082eab290b0000000673315   4
4               202204218a2d17a845884cd3aafb2c1676dcd22f
128edf8f110714cca9cb3ab08e84a98b7   000000024924830100000017824690000247465832
2373d507c5e2346ec98dbd634bc8018b00000009406711     2
25b978ad0dd51472c82d2b5f6094a0b590000008990859     1
21b7d24d1a40a4c88babd638d65796d390000003701492     2
2cf00082fcc2549fea9724646143e8fe60000008460748     2
2fc29d5bb781945ad831bb01e961682ed0000004340514     1
243e2c4ec28c54d07a0ff0de9a10df26e0000000406609     2
2e6160bc367114b00a8ca7455a1fde7ba0000000879612     2
24b8b8fad8dd8465286d1ae88e3a14ed40000006729629     1
2a70538013a1e410cafe686057fa2299e0000005580549     2
250bcfc21d6504ec4ab07a857ebac4d070000001966283     1
2b508c6a169cc4f119205eeaaf3c5659c0000002424486     1
21578981f287544d7bdffc93c31ca2b590000000982271     1
26d77f9c56b9342259613aa751440a4330000000418902     1
2fba37600a3cf439e9cffe545a8e5b86f0000008911068     1
253661e3c67f94c2a9f3458125efabe640000007285667     2
2c2a584e5bc45490fab5bf1544b4fa33f0000006933236     2
28c238c9fafd44990810126e5275c93520000007286421     2
2e9d086b0440844558af1d17360e485770000001674756     1
2398c43f864324fe7b72dd7855cb0c1170000003826860     1
2eb763a4cd8054abbbf52861bf07114390000008565171     1
2bb906b438c8146ca8c12bae9df1762d60000005573549     2
2310e5978af84476fa11279370a8294330000009644107     1
2f5884432c09347af97039e1cbb900fb80000002292626     1
2e2f3b2a4e50a48df889478be3fc7eed10000008925983     1
2ba8671d275ac4e10a8d2ec6d616b78f90000008925324     1
2928c478eab664eb1aab45a83d662a7d90000003170487     2
2a06f0256dca1479d9a51095f832db8c50000001783348     1
22e31154198d34a6e90bb5585dd133ac20000008686500     1
204899f54fcc84ded8fa0f81db33daee50000005825804     2
2128fb12d450f47b4a79ea11b5206df0d0000002349705     2
2eba959d704a14ed5a1a1b23d7671ee000000009427593     1
292c2d416162c4c64a17bb1968d4ea8c50000001376235     1
2486986a8b1c1440b8158395c752600ed0000009946350     2
212af7e9e1e7249818659404749babf320000001492612     2
209843ce7b82744308b42e77e7739d52a0000001736749     1
2a83884dbb14847d4a5122ef23296e1630000004573427     1
2b9668cd021f04da58825c38f60bc5ed20000002070225     1
222b244ca0d614c1cba281a874a25fd340000008574955     1
20ed8407287ee4cd386c463f89f04a4820000006871886     2
2f13254228cc54bb38a67db82fa2b9e570000000129459     2
23dc1a62549434ccfb905226a774f57e80000000861703     2
2d56a4c3fa83e45c4a666f9a08c63b7740000003596457     1
2f5ea23ba459f437cb0598e16b2975bd40000001123225     2
2be022dd82ced49b8ac66d4805080f0550000001377919     1
2fe994cc33cd448f6b3ec3069b20f4ae60000003122968     1
28408db3686cc41a99c12bb3edc716be70000005740058     2
226cce8281ab64c57ad880a69b8e23dcd0000009809817     2
243450f2a0be44832b81e66d15992aaa00000004249629     1
23cd17f70310a4d57a924e4db2736995e0000002076563     1
2a2372cb9239e48dc8c3057c2448beadd0000009884890     2
20fa61cee80a947568ff2ccecceb0df360000006083452     1
22a1f8f542869428598ffb6c935352e8c0000008025672     2
240dd1b5b18314f1cb9b6cdb4026e44140000008471064     1
27d7cce22eeb74909960c9b0177ccca200000004935979     1
222c76b49873b479fa16f894a82274ce50000000407746     1
25dee096ad1554e0cb08eb17fc92ade5a0000009181762     2
2ff24b25d19d844d0b15e2a19f7d316ce0000007512015     2
24c92299472e44a7ab064e80cbba30b290000002014444     1
230aef54460054507bb750c0ce7dbfd5e0000000689859     2
2cd2ddafba4d8411394e2ad3c72a765180000006482356     2
215f5219504614c94ad2aa6136e156c160000007698308     1
2267e06128c2a48198897799c2fbb867e0000009172339     1
2986da3a8361b4e5490cd8d16a8ed09310000009899922     2
2023d67a478ba4c2aae3b8d153aaf3cad0000004847831     1
2e0a52e7f85654feab91029540b0e12d40000004800214     2
280740f0b11ef4ce5a8777ed75005b1560000008635816     1
25666f40cae434ce8942d00e45c51b4ad0000000830759     1
2eeac191d14fb47f5ae1700ccbeb6cde40000000656149     2
23fa70d57150d447e9e334a115fd7007d0000005251762     2
20e6e855882264743a21f6ffafa0d3bfc0000001887148     2
2d3bedb74b2a644389965618f690b576e0000008916136     1
2f289b5204303429fab4ff29af9ac27930000000837183     1
2f271b20e32ca46959577649f3ac807270000006773154     1
2b22f209f9a5946abb48b4f3b5e887cd10000009530057     1
289675cbd30e64588a6fa342afb1948a50000008810452     1
230654f6e6ce642ee92a2010cb461a5730000001990062     2
2dfce02a0d0c8416db6492725315e403f0000009535784     1
27bc264ea4122436991246702a9a44eb30000009117016     1
2e6bbd87abbc34014b7a98aad0d6cf9d70000005357509     1
2f52b8dc2d9ff46b6951eac70b59dcc3d0000000806317     1
2554a05cd18ae4baf8eb55d98951d57fc0000006928662     2
229bc2ad8802541199baeedd138747b8e0000002783439     1
210389cd6574b46dcb4ecb1ca6b89b69e0000002412109     1
30b550e3712d644c68d263908583e2f560000000658793   0
35b4ad2ff15d4488aa34a3544bff4f28c0000000079031   1
35b421221a0004a7697cacd8bda8b6cc30000000498152   2
3889fd1f3eaf14a6cb3ea31d2c6ce69180000000546493   3
4               202204097fdf80559bae4e609bad7d1d8fd563a1
1f87d4893af0e4652aabe169347a1a9ce   001000025374967300000011842110000252565462
2b77c6a4cc16b47078321975771ea8b8a0000008908464     1
2695dc1fbd62143b8829d43bf053edec40000003498342     1
2934b9bcde0a84cd6a60ef6f7c9fd3a8a0000009842280     2
237be1f9026c840cbae446e4f252579e30000004138384     2
2ac192b982e14489ea36a1166e41f98530000008908671     2
2eb6ea2f06be446cbb7eb024515dd25f40000005207543     1
200523db250764a679405c843e26a1c160000009118999     2
2751abd3ba36440519011960aa9188ccb0000002891339     1
275616f769ab04e329c5a561a3d9dfe0a0000002676149     1
2860e46691e8140b6850ec8de255948d60000008621755     1
2eafcd0d6bc634c54ba2728bcafe87e400000008556364     2
28087408d5ef8492b9bd869b428e80dfa0000003862908     1
23194f2baad0b422c8278026e4f9d70f80000003844397     1
2111ac76573db483abc6d864d56d0da790000005806365     2
25ec3d487da2140cdb8531a572d357a8c0000003098076     2
2a68b5213d272404e90be7c978877a94e0000009686422     2
206e374864e5244938c9fc4ddd8fa93e40000008505547     2
28fd794e5fdac43638b9296635ff4e7b50000001022019     1
2c47ad8ce480b4ad5a543cd1fa713c66f0000001516331     1
2670b8f3755054b319ad6286d35be0c940000004334567     2
23e65fb768b7e48dbb8316e24ef4af2100000008042733     1
2786c8d31b024444d8320df0be9bd4f950000007158276     1
25881e54393d34bb7a8cf07bbc3f338fa0000003643714     1
2ecb45cc17ec540329b8b4521ffc7987f0000008148442     2
22f3e556a8d45416695e1da76be566a580000009054043     2
2892c21e4a3ad410b95a6d55072dec1d60000009310506     2
295ae4072a1754e418957525b9df249710000003859900     1
2943d1007428d4972865f797f914a52bb0000002757997     2
2a330eb49ce754f819bf9fb1f15176fdc0000000613713     1
2736960bf95904466926abfef932603e90000009216313     2
2f9e465ba9ba3405fb0a0cceb41ea6a570000007577722     2
2e4ae228d93e04222baf3480a16daabc60000009347991     1
27396e2e501704cea98287d74bde71c3e0000005675889     2
28a38b834c4924bcba9463ab05c8614a20000000273248     2
2ebe7d6f1ffe841d1bd9bdf5c2dae4ff00000002548283     2
203c3414e958a4e2889e5eaea4690dacd0000009298599     1
2c004597518334f45b0a9c3b04e81644a0000005164151     2
2792fffea5b494ee4a638a1e8d1383d400000001786698     2
26b68f5b2b7ce41ae8319bf0436abb9470000000190669     2
23dfdb94c8dc9467387ed9a25a73f2a5b0000002339787     2
2635dae6d49ac446fb12eb7028911668d0000008093866     2
2f567e3ae43b8476693c687595dce6edc0000001132898     2
26bc2c30c75b9406f84658ec63858d9f10000009228267     1
2411403b5ea5d4603af2b8d1f599c898e0000001698596     2
271e3d1c9d0cf4b13990c3135d172ff4b0000004896888     2
263e413113fdb4f079b4c5512112013fc0000004320066     1
20d06f358651945c48bd93e5ac5df45270000009901517     2
2161db9615f0e45338b3d8e10ad6202600000001059087     1
2b80b660507d64a26a272233b5c3aa3240000002633287     1
2be49d1ea4ce6490ab5838fa2bca004690000000146350     2
238ec759b93db44acbfc0917819f23bd40000004630727     2
2f2ccbbe33c5d44299aa1b0559425f25f0000002231537     2
25b52580be5ce45f182c0af3df5d9a8340000004901223     2
29011268037e740ef97233c729f930cbc0000008140449     2
2ca42bd9f1f75472283a1858ac38ec3170000004825821     1
26bfed2e52eb44539ad3d96bb36969dc00000002062130     2
203ebefe6e7ce4db6af783221f3b8d3e60000000027695     1
2cae5f90dc9424e7395a7edccba21ab4e0000004399008     1
2b46bf18fc14e49f8beee14d556147f0a0000007476869     1
2c90b7549a2864546976e9e5dfd1dde900000005171107     1
28472a3602e744e069711093074c9a8370000004785173     1
23f327ab0f096461d98e19e59e3e88b6a0000001146646     2
24f94f8242b1d44dabcbcfbe8349d3a380000008117790     2
2c61fcffa2d114409b312c3ff8982430e0000006426459     2
296e83a87e39a4611b8eca58f02f71d220000006343184     1
285ebd5d670a943ab939c418d17fa08cd0000009728342     1
23d1a190d3b65463aaf4fb5a11c33bda30000009066284     2
2cd5d0bc4bf764edf9b48c522d72a99740000004057296     2
2984e32c15b57454790d8976d5110ba620000007936056     1
224ed5cad88b14288ac1008209a754b520000007832054     1
26d5f0ae2879c46faa6d124361c1ef34b0000005197680     2
2a70c0a5ed6d7461b9ea5f5ae795e510e0000005628055     1
2a953b3014a0543a7a484159fffd4f46b0000008827151     2
2f5fd8cf3df424102b70cfbb004961a5a0000002860126     1
21875a4959ee44b578706dcbfc81a32220000000686103     2
284f772d593a7437bba9dbfc80e13c01a0000007370775     1
21e7beb4342c646f3871bc0db687a6d760000000935431     1
2e51db7420e2d4609a4a777ea1d4dd2940000002540069     1
21fc8d09ca7424b9bb2469e4d48021a8e0000007825845     1
2716a08c591e24035a163bec8e73fe2bc0000006694988     1
2f0ac8597ddb949d1afa2818a10c337560000007629185     1
2f8c3f828918d415fb28de7b0ffe7d9dd0000002739981     2
28e4fff8d35dc44358798ba7fe40f00070000006508082     2
272e3f34c9435495f80ee6a8c992f19db0000008451575     1
2c0ef8e090ccb4e9d962c7fe88b6fdfd50000008658945     1
2bb3e82c7c5f14d139ba36296121f5aee0000006966922     2
22fdc16e233924d41955d75a9fb4506ad0000000394387     2
28b262caa6bee407188b05ee6842e12600000007635767     2
2888d781ae1ad4b46a2476073ca78c1950000008466505     2
22e1682388aff420bace3f34de8fa54cf0000006521320     1
29311fd1cd3214dcaa2d6603ec73a9a120000008113411     2
2f40f1cc8c82040708177684154708be20000008218174     2
205f78bdc79864112be9ebd97a98caa550000007953597     1
28d6e4419cc08401086b284da1711b5620000008584055     1
287c86f37b169443096117b61b627faa90000002457474     1
2141a196ce68e41aa90ece9dfa5f4816a0000007818147     2
2a5b4f94e2411466fb516d1ff286b4ea50000005175124     1
2ec662dece000498abdd14927c80ae19b0000001529013     2
223418ae407e64b15a6cdb34e2249bd710000004682920     1
3a83b3cf7fe3f4b909d3298c7d56b375d0000000064931   0
39e640fd740434f98a2bd6d2986bcbdf30000000308367   1
3cf11cee45deb45cf873dcd3b23980d8f0000000810913   2
4               2022042135a9fe442a1348858d7b67d8487f5f5a
16a32acb10d8e44fdad88a0ee6e9ff253   001000020772252800000002017850000207520743
2fd8094e1ed174bf49ee52430dadfe6450000001462611     2
23228fc7a94be46e8b97bbaad21373aab0000004517302     2
276853869f3b74982bbe39347493a4c3c0000008219191     1
2ad9b82dc63bf46258ee242d245cbd7ff0000005029569     2
2341fbbbcc2714370bdc36389d9ac3cfb0000007585655     1
2a6642e2aaa694108a506f99160245b800000005516178     1
2da5c59ccd95c44a6a5a4eaafc5f95a4a0000002025610     1
29e7dd5db92044d95b5a03c12f86710ac0000007785954     2
29aeeb6cbea86459fa27222541bae62c30000006797614     2
21975eeb5a9bc43dcaa8b156098d815690000009978748     2
2a9d37870f682441da622a8a5fb5e06600000006997846     2
27d990c5bb8a949549525c24a5238104f0000009910069     2
2df6a2cb1ce9441d8a9c2c9b9b3a889400000008736684     1
2b4c9c6e49eff498496b9b5abdc6bad460000007202582     2
24714c3e5ed2e405fbfea3fcdc12172d20000003971027     1
2914715ab8097475c9f7d7c18a39afd9a0000002177736     2
28f3c1db29f534b3797d761c7aba51b420000002522883     1
269631348d5354f2ea6913c1c3189baa60000005336922     1
288a1307b57314c65bff3ade0b51e27390000008115065     2
2b80b712ff4a3483e85ffb7d3b5a1cf2c0000004611169     1
2a6041a08b3e34eedab5bb977a977c3ea0000008833519     2
20e609229bf9247dab7388b8298f92b930000000186436     1
2df609c1cd6564609abbc72afc47164ad0000009705870     1
2d18d6569c5b84613b92937900cf53cbe0000000039881     2
2f5a796f10a3e4ca594fdd53dacc128240000003201698     2
2cdfb57c69fbe424fb346c38b73da76ab0000003382350     2
2b6dc739cabcb471ba050862e3a6fd8b60000004037338     1
2d8d0cb0c7dac4126a2d2526d03d1b81f0000009274581     1
27e72cd10433d4f30b4241a336be967f10000006111348     1
28dfe605bc22c4688b20b0acfc33cee680000002975707     2
244e0b1d8f65b44259f37570b42b0b4d40000002978788     1
2296f95003a274f93ab013ec0756bbc6d0000005577594     2
26bdd9771b65b44b59447e9e9257b15ac0000005270948     2
2642647f3798c47c191213dab5346a7d50000007262752     2
2f2c6e504a26942f3be0b0c31bd18618a0000000176821     2
2e3b227e07a784161bf42707a0ec6a1b10000005296257     1
29d91b73a97a64c2fb25baa3f581507450000003088519     1
2401755bd79214ecaa33ffc453933ffc50000002152530     1
297bdb7234ac1436cae6575e42ba7120d0000009844706     2
28c31bbb3c74149d39aea55c3d2fb88110000001194761     1
265945027bf2f4ef5b4aaef61f13d70bc0000009315790     1
2a94987cf5cec48919bd5d499e04b1d5b0000003390152     2
26bad68df6ff24bb8860a80db499eb11b0000007421840     2
2419f8a63c51e4739a779e4c3cf1d94630000005103314     2
2bfcdd4583fb74629891f6ef6cef051730000002743332     2
2ba1040321ff24d0487b494ca932009dd0000002372315     2
2f2b29189354e4a348998c4bdd41ed8630000008628891     2
2fa70c4f703d84d6a905a4b04cedc154e0000008455649     2
2d66758b370a746d887be06f07b2a59290000000825509     2
29f01863d8b0742eaa6a78ccfaaa020f00000005486965     1
2a1681797be384df59e3e3a71348f22180000007858556     1
280dfe079df8f4d8e8cf40c3a309e83d40000007286360     1
2f506de80950a4fc2bd85fb82d5aa82160000009040949     2
2431769c4c0bc4c979c38f399d32b67360000006338545     2
2ab70648dff154817a036bd2c524d49410000004605278     1
2caaa2c81df684be89d1b0b25d3606c080000004034674     2
